trajet_id,date,train_id,gare_depart_id,gare_arrivee_id,heure_depart_prevue,heure_depart_reelle,retard_minutes,statut,nb_passagers,prix_moyen_eur
J000333,2026-01-07,T039,G05,G14,09:30,09:30,0,A l'heure,142,19.33
J000334,2025-11-28,T027,G01,G14,22:06,22:06,0,A l'heure,199,46.24
J000335,2026-04-13,T019,G07,G03,08:15,08:15,0,A l'heure,359,35.28
J000336,2025-12-16,T011,G12,G05,19:48,19:55,7,Retarde,232,103.64
J000337,2026-01-22,T033,G07,G03,18:00,18:01,1,Retarde,161,17.65
J000338,2026-01-23,T028,G07,G05,21:21,21:21,0,A l'heure,150,57.61
J000339,2026-01-21,T023,G09,G02,13:15,13:15,0,A l'heure,105,48.09
J000340,2026-02-20,T005,G09,G04,19:45,19:58,13,Retarde,413,59.98
J000341,2026-06-14,T012,G02,G09,18:18,18:18,0,A l'heure,374,116.53
J000342,2026-07-17,T003,G06,G04,09:54,09:59,5,Retarde,270,72.45
J000343,2026-05-04,T028,G14,G15,14:00,14:18,18,Retarde,194,37.39
J000344,2026-04-23,T023,G15,G06,19:54,19:54,0,A l'heure,211,56.56
J000345,2026-03-11,T021,G04,G14,22:21,22:21,0,A l'heure,410,30.36
J000346,2025-11-01,T018,G11,G01,09:42,09:45,3,Retarde,430,25.83
J000347,2025-09-13,T023,G05,G10,11:30,11:30,0,A l'heure,271,59.67
J000348,2025-10-04,T040,G04,G02,10:45,10:45,0,A l'heure,191,29.52
J000349,2026-06-09,T008,G03,G04,13:54,13:54,0,A l'heure,197,56.2
J000350,2026-06-19,T017,G01,G09,21:48,22:15,27,Retarde,405,42.99
J000351,2025-09-10,T013,G09,G02,06:30,06:30,0,A l'heure,326,103.53
J000352,2026-06-19,T012,G05,G14,08:48,08:48,0,A l'heure,208,85.73
J000353,2026-03-12,T011,G15,G08,07:24,07:24,0,A l'heure,394,63.26
J000354,2026-05-09,T010,G02,G12,17:30,17:33,3,Retarde,270,104.04
J000355,2025-09-30,T034,G04,G15,15:24,15:24,0,A l'heure,119,28.77
J000356,2025-09-23,T025,G01,G09,13:30,13:30,0,A l'heure,256,52.62
J000357,2025-09-08,T007,G12,G03,05:12,05:12,0,A l'heure,265,81.05
J000358,2026-04-06,T031,G08,G13,09:21,09:22,1,Retarde,187,28.16
J000359,2025-09-21,T030,G14,G15,13:15,13:29,14,Retarde,185,24.22
J000360,2026-05-08,T031,G04,G15,11:36,11:36,0,A l'heure,220,15.06
J000361,2026-03-18,T018,G12,G03,12:42,12:42,0,A l'heure,469,23.84
J000362,2026-01-16,T029,G04,G02,16:18,16:18,0,A l'heure,176,25.32
J000363,2026-08-16,T027,G15,G04,12:12,12:12,0,A l'heure,238,46.07
J000364,2026-01-30,T017,G08,G11,20:06,20:06,0,A l'heure,286,23.21
J000365,2025-09-07,T019,G11,G10,05:21,05:21,0,A l'heure,421,36.1
J000366,2025-09-01,T022,G04,G05,07:12,07:12,0,A l'heure,439,34.68
J000367,2026-02-27,T001,G04,G05,21:21,21:21,0,A l'heure,436,84.12
J000368,2026-08-27,T022,G02,G10,18:06,18:07,1,Retarde,414,31.0
J000369,2026-02-04,T006,G14,G07,22:24,22:53,29,Retarde,351,81.53
J000370,2025-10-25,T035,G06,G10,14:24,14:24,0,A l'heure,153,20.6
J000371,2025-12-11,T002,G04,G13,17:45,17:45,0,A l'heure,269,55.12
J000372,2026-05-08,T011,G14,G03,12:30,12:30,0,A l'heure,271,62.8
J000373,2026-08-04,T036,G13,G09,17:45,17:45,0,A l'heure,65,14.56
J000374,2025-11-21,T034,G07,G03,07:45,07:45,0,A l'heure,137,19.07
J000375,2026-04-26,T039,G12,G08,20:54,20:54,0,A l'heure,145,25.14
J000376,2025-10-28,T028,G15,G03,14:00,14:00,0,A l'heure,168,59.88
J000377,2025-10-12,T024,G13,G02,09:54,09:54,0,A l'heure,178,41.37
J000378,2026-04-26,T008,G04,G08,09:06,09:10,4,Retarde,408,102.26
J000379,2025-11-03,T036,G04,G11,16:45,16:45,0,A l'heure,188,17.87
J000380,2026-03-20,T039,G08,G04,21:12,21:12,0,A l'heure,105,18.86
J000381,2025-09-19,T023,G13,G09,13:45,13:45,0,A l'heure,264,55.61
J000382,2025-11-29,T019,G10,G15,10:42,10:42,0,A l'heure,385,28.61
J000383,2025-12-04,T031,G05,G02,10:18,10:21,3,Retarde,151,28.05
J000384,2025-12-29,T024,G04,G13,12:15,12:15,0,A l'heure,91,47.75
J000385,2026-01-21,T006,G05,G03,09:48,09:48,0,A l'heure,319,55.35
J000386,2025-11-23,T016,G06,G13,07:54,,0,Annule,554,42.13
J000387,2026-05-04,T037,G06,G13,18:21,18:21,0,A l'heure,101,23.65
J000388,2025-11-30,T032,G07,G11,08:48,08:48,0,A l'heure,166,26.74
J000389,2025-11-12,T025,G08,G13,07:45,07:45,0,A l'heure,236,37.83
J000390,2026-01-15,T013,G04,G03,06:21,06:21,0,A l'heure,474,75.32
J000391,2025-09-26,T039,G05,G01,19:30,19:39,9,Retarde,62,23.17
J000392,2025-11-21,T010,G12,G11,09:06,09:06,0,A l'heure,304,68.45
J000393,2026-05-31,T019,G04,G14,14:45,15:43,58,Retarde,339,37.75
J000394,2025-10-01,T011,G14,G13,10:21,10:21,0,A l'heure,352,62.16
J000395,2025-12-16,T031,G01,G15,16:00,16:00,0,A l'heure,163,27.9
J000396,2025-12-03,T028,G05,G10,11:42,11:51,9,Retarde,156,50.87
J000397,2026-04-26,T011,G12,G05,07:48,07:48,0,A l'heure,443,71.34
J000398,2025-10-18,T011,G05,G15,16:36,16:45,9,Retarde,315,62.37
J000399,2026-03-28,T031,G04,G11,20:30,20:30,0,A l'heure,166,19.43
J000400,2025-09-24,T003,G01,G07,09:45,09:45,0,A l'heure,354,96.64
J000401,2025-10-31,T001,G03,G05,15:15,15:15,0,A l'heure,210,55.65
J000402,2026-08-01,T032,G13,G05,13:18,13:23,5,Retarde,190,26.51
J000403,2025-09-25,T004,G11,G01,08:30,08:30,0,A l'heure,245,88.96
J000404,2026-05-06,T020,G02,G09,11:00,,0,Annule,371,43.39
J000405,2026-06-29,T020,G11,G04,08:00,08:00,0,A l'heure,441,25.61
J000406,2025-11-11,T012,G09,G01,15:00,15:00,0,A l'heure,392,72.18
J000407,2026-03-26,T004,G04,G09,07:30,07:56,26,Retarde,324,100.27
J000408,2025-09-02,T004,G13,G14,09:00,09:00,0,A l'heure,392,88.47
J000409,2026-05-04,T024,G14,G12,07:48,07:48,0,A l'heure,216,40.45
J000410,2026-06-24,T022,G13,G11,05:42,05:48,6,Retarde,281,26.76
J000411,2025-11-01,T020,G10,G05,12:15,12:15,0,A l'heure,390,29.17
J000412,2025-12-13,T010,G02,G07,09:18,09:18,0,A l'heure,300,114.77
J000413,2026-07-19,T005,G05,G12,15:15,15:17,2,Retarde,232,92.87
J000414,2026-02-26,T038,G07,G05,17:00,17:01,1,Retarde,146,15.02
J000415,2025-12-18,T028,G02,G01,06:00,06:00,0,A l'heure,159,53.61
J000416,2025-10-22,T014,G07,G06,21:54,21:54,0,A l'heure,374,88.61
J000417,2026-01-30,T020,G13,G08,14:06,14:06,0,A l'heure,413,28.57
J000418,2025-11-09,T007,G02,G05,20:36,20:36,0,A l'heure,288,85.72
J000419,2026-05-24,T029,G07,G06,15:30,15:30,0,A l'heure,161,24.79
J000420,2025-09-10,T006,G13,G07,07:54,07:54,0,A l'heure,342,55.22
J000421,2025-12-27,T024,G01,G03,06:06,06:16,10,Retarde,290,37.2
J000422,2025-10-08,T035,G14,G03,06:06,06:06,0,A l'heure,143,24.59
J000423,2025-11-13,T025,G02,G13,20:54,20:59,5,Retarde,253,38.76
J000424,2025-11-28,T004,G11,G06,13:18,13:18,0,A l'heure,304,67.2
J000425,2026-05-29,T014,G08,G13,19:18,19:18,0,A l'heure,271,93.37
J000426,2026-06-10,T036,G03,G15,10:21,10:21,0,A l'heure,90,19.14
J000427,2026-03-26,T015,G08,G03,15:54,15:54,0,A l'heure,491,30.16
J000428,2026-04-06,T035,G07,G05,07:18,07:18,0,A l'heure,151,16.34
J000429,2026-03-12,T036,G07,G06,05:48,05:48,0,A l'heure,113,14.55
J000430,2026-02-14,T022,G12,G10,10:54,10:54,0,A l'heure,505,40.1
J000431,2026-08-19,T028,G08,G04,14:54,14:54,0,A l'heure,210,51.64
J000432,2025-09-11,T026,G14,G04,09:42,09:43,1,Retarde,186,50.1
J000433,2026-02-08,T034,G12,G02,14:24,14:33,9,Retarde,159,24.94
J000434,2026-04-29,T032,G11,G13,22:06,22:06,0,A l'heure,143,17.74
J000435,2026-05-20,T032,G10,G07,06:00,06:06,6,Retarde,136,16.62
J000436,2025-10-02,T028,G12,G06,20:48,21:32,44,Retarde,184,60.33
J000437,2025-10-26,T004,G07,G04,15:54,,0,Annule,194,75.59
J000438,2025-09-15,T002,G12,G05,20:18,20:30,12,Retarde,305,69.06
J000439,2026-06-24,T028,G13,G14,15:36,15:36,0,A l'heure,188,58.9
J000440,2025-09-08,T002,G01,G03,06:45,06:45,0,A l'heure,290,66.99
J000441,2025-09-26,T032,G12,G11,16:21,16:21,0,A l'heure,101,20.84
J000442,2026-01-28,T019,G05,G12,11:30,11:30,0,A l'heure,320,43.28
J000443,2026-01-03,T018,G09,G05,17:06,17:23,17,Retarde,421,44.98
J000444,2026-03-01,T025,G15,G12,10:30,10:30,0,A l'heure,145,39.47
J000445,2026-06-01,T029,G13,G09,18:18,18:23,5,Retarde,127,23.69
J000446,2026-03-26,T002,G06,G15,18:24,18:35,11,Retarde,439,88.78
J000447,2026-02-10,T039,G15,G02,21:48,21:48,0,A l'heure,106,25.42
J000448,2026-07-14,T025,G11,G08,20:06,20:06,0,A l'heure,232,33.7
J000449,2026-08-20,T034,G03,G14,13:24,13:24,0,A l'heure,150,24.55
J000450,2025-11-23,T025,G01,G05,17:30,17:30,0,A l'heure,240,53.98
J000451,2025-10-20,T010,G14,G08,10:36,10:36,0,A l'heure,400,96.3
J000452,2026-03-21,T026,G07,G15,10:18,10:18,0,A l'heure,280,52.38
J000453,2026-02-04,T025,G08,G14,14:24,14:49,25,Retarde,254,55.09
J000454,2026-02-24,T001,G10,G12,15:45,15:45,0,A l'heure,277,67.97
J000455,2026-04-07,T013,G07,G13,11:06,11:06,0,A l'heure,378,91.82
J000456,2026-01-25,T026,G12,G10,15:42,17:22,100,Fortement retarde,338,62.21
J000457,2025-09-23,T033,G05,G06,10:12,10:12,0,A l'heure,163,26.92
J000458,2026-08-14,T013,G12,G15,09:21,09:21,0,A l'heure,296,63.44
J000459,2026-03-02,T001,G07,G15,07:15,07:15,0,A l'heure,325,69.03
J000460,2026-07-22,T001,G04,G08,21:30,21:40,10,Retarde,331,102.14
J000461,2026-05-24,T012,G10,G08,13:06,13:06,0,A l'heure,355,100.01
J000462,2025-11-09,T006,G12,G14,08:06,08:28,22,Retarde,310,63.5
J000463,2025-12-05,T009,G13,G08,19:24,19:24,0,A l'heure,340,61.18
J000464,2026-06-03,T027,G07,G08,10:18,10:18,0,A l'heure,291,39.44
J000465,2026-03-17,T013,G14,G04,08:42,08:42,0,A l'heure,290,54.98
J000466,2026-07-29,T037,G04,G05,13:48,13:48,0,A l'heure,148,17.44
J000467,2025-10-10,T016,G05,G02,15:48,15:48,0,A l'heure,291,40.11
J000468,2025-12-27,T015,G06,G12,21:30,21:30,0,A l'heure,634,30.17
J000469,2025-10-04,T020,G14,G07,08:42,08:42,0,A l'heure,595,35.59
J000470,2026-04-08,T010,G11,G02,16:06,16:06,0,A l'heure,345,67.57
J000471,2025-09-15,T001,G01,G09,12:42,12:42,0,A l'heure,386,55.16
J000472,2025-12-30,T027,G02,G13,09:36,09:36,0,A l'heure,258,53.45
J000473,2026-07-22,T031,G14,G15,20:48,20:48,0,A l'heure,166,21.24
J000474,2026-03-07,T023,G12,G03,17:48,17:48,0,A l'heure,264,68.59
J000475,2025-10-07,T029,G09,G04,18:30,18:41,11,Retarde,114,28.44
J000476,2026-05-23,T020,G04,G14,22:45,22:45,0,A l'heure,515,47.82
J000477,2025-10-11,T004,G08,G12,17:12,17:13,1,Retarde,391,90.39
J000478,2026-06-02,T007,G12,G04,16:24,16:24,0,A l'heure,333,100.25
J000479,2026-02-22,T040,G03,G04,10:21,10:21,0,A l'heure,135,25.05
J000480,2026-04-30,T009,G04,G02,10:36,10:43,7,Retarde,203,93.21
J000481,2026-04-14,T029,G08,G05,06:45,06:46,1,Retarde,101,17.66
J000482,2026-08-05,T028,G11,G06,08:54,08:54,0,A l'heure,164,37.14
J000483,2026-06-29,T001,G05,G10,07:06,07:06,0,A l'heure,331,73.59
J000484,2025-09-06,T006,G01,G08,09:12,09:12,0,A l'heure,401,69.22
J000485,2026-04-14,T026,G07,G10,21:15,21:15,0,A l'heure,275,32.27
J000486,2026-01-21,T013,G11,G12,22:21,22:21,0,A l'heure,510,91.96
J000487,2026-03-23,T022,G10,G06,05:30,05:30,0,A l'heure,216,43.36
J000488,2026-02-21,T025,G11,G10,12:36,12:36,0,A l'heure,299,50.34
J000489,2026-06-05,T002,G10,G11,19:21,19:21,0,A l'heure,257,83.62
J000490,2026-03-05,T036,G04,G01,11:42,11:42,0,A l'heure,112,20.51
J000491,2026-07-06,T015,G08,G05,12:21,12:21,0,A l'heure,455,38.22
J000492,2026-02-19,T001,G07,G09,19:00,19:01,1,Retarde,226,81.32
J000493,2026-05-03,T025,G04,G01,13:06,13:06,0,A l'heure,347,69.89
J000494,2025-09-01,T009,G10,G06,07:54,07:54,0,A l'heure,414,99.56
J000495,2025-12-13,T019,G07,G11,22:12,22:29,17,Retarde,451,29.43
J000496,2026-03-08,T020,G01,G13,17:24,17:32,8,Retarde,471,29.2
J000497,2026-05-27,T006,G03,G08,19:42,19:42,0,A l'heure,263,94.27
J000498,2026-03-19,T022,G10,G07,17:45,17:45,0,A l'heure,484,31.05
J000499,2026-01-26,T013,G06,G08,14:48,14:55,7,Retarde,221,69.99
J000500,2025-11-15,T003,G08,G05,10:30,10:30,0,A l'heure,356,114.21
J000501,2025-11-25,T024,G10,G08,14:42,14:42,0,A l'heure,80,50.13
J000502,2025-10-05,T032,G07,G01,11:00,11:00,0,A l'heure,113,19.5
J000503,2026-05-30,T009,G14,G03,06:48,06:48,0,A l'heure,274,116.27
J000504,2025-09-26,T005,G13,G12,05:30,05:46,16,Retarde,319,68.41
J000505,2026-08-28,T028,G02,G08,09:54,09:54,0,A l'heure,181,43.54
J000506,2026-08-15,T026,G02,G05,15:06,15:18,12,Retarde,316,36.87
J000507,2026-08-20,T020,G10,G03,16:18,16:18,0,A l'heure,233,30.73
J000508,2025-11-20,T018,G04,G02,07:24,07:40,16,Retarde,430,27.72
J000509,2026-07-07,T004,G04,G01,13:42,13:42,0,A l'heure,181,96.3
J000510,2026-03-16,T013,G07,G05,15:12,15:12,0,A l'heure,271,83.84
J000511,2025-11-09,T007,G05,G04,21:30,21:30,0,A l'heure,368,86.88
J000512,2026-05-22,T013,G15,G01,21:12,21:12,0,A l'heure,353,93.42
J000513,2026-05-13,T027,G15,G04,16:30,16:55,25,Retarde,209,47.0
J000514,2026-01-22,T003,G13,G07,16:18,16:35,17,Retarde,145,91.18
J000515,2026-06-02,T037,G10,G03,13:24,13:24,0,A l'heure,160,24.73
J000516,2026-05-03,T008,G04,G07,08:30,08:30,0,A l'heure,469,77.32
J000517,2026-02-02,T016,G15,G05,19:24,19:25,1,Retarde,219,40.08
J000518,2026-05-12,T030,G10,G14,19:48,19:48,0,A l'heure,119,20.44
J000519,2026-06-25,T002,G03,G14,12:21,12:21,0,A l'heure,248,71.21
J000520,2026-05-25,T012,G06,G10,06:18,06:18,0,A l'heure,343,84.09
J000521,2026-02-22,T008,G03,G02,06:42,06:45,3,Retarde,435,95.15
J000522,2026-05-09,T014,G11,G03,14:48,14:48,0,A l'heure,303,78.09
J000523,2026-08-18,T004,G05,G14,17:00,17:03,3,Retarde,369,92.08
J000524,2026-06-08,T014,G11,G10,10:15,10:15,0,A l'heure,227,77.14
J000525,2026-04-06,T032,G10,G15,20:21,20:22,1,Retarde,178,25.9
J000526,2026-05-25,T026,G06,G08,19:36,19:36,0,A l'heure,256,31.02
J000527,2026-06-04,T035,G08,G02,17:12,17:12,0,A l'heure,121,19.92
J000528,2025-12-03,T018,G08,G12,06:00,06:17,17,Retarde,450,33.02
J000529,2026-01-28,T001,G09,G11,21:00,21:00,0,A l'heure,309,66.57
J000530,2026-01-23,T013,G01,G08,07:36,07:36,0,A l'heure,283,79.9
J000531,2025-11-13,T039,G09,G07,17:15,17:15,0,A l'heure,110,23.21
J000532,2026-04-27,T038,G14,G09,17:48,17:48,0,A l'heure,100,21.37
J000533,2026-04-27,T033,G07,G14,06:48,06:48,0,A l'heure,145,24.82
J000534,2026-07-03,T025,G02,G15,21:15,21:15,0,A l'heure,211,35.72
J000535,2025-09-26,T009,G13,G02,19:48,19:48,0,A l'heure,298,61.88
J000536,2026-02-11,T022,G11,G02,18:12,18:30,18,Retarde,460,35.11
J000537,2026-01-02,T028,G03,G02,06:12,06:22,10,Retarde,256,35.05
J000538,2026-07-16,T023,G13,G14,17:30,17:30,0,A l'heure,199,60.08
J000539,2026-01-24,T030,G01,G10,18:42,18:42,0,A l'heure,220,27.41
J000540,2026-06-30,T040,G01,G10,07:24,07:24,0,A l'heure,123,26.7
J000541,2026-04-09,T008,G05,G01,19:15,19:15,0,A l'heure,323,96.0
J000542,2025-09-12,T034,G11,G05,15:24,15:31,7,Retarde,120,18.48
J000543,2026-05-16,T028,G08,G13,14:18,15:03,45,Retarde,212,65.11
J000544,2025-09-16,T036,G02,G06,14:21,14:24,3,Retarde,130,19.52
J000545,2025-09-15,T006,G02,G10,21:54,22:02,8,Retarde,372,56.39
J000546,2025-09-28,T008,G04,G03,18:30,18:31,1,Retarde,211,91.68
J000547,2025-12-01,T019,G05,G11,17:12,,0,Annule,368,34.8
J000548,2026-08-10,T031,G03,G14,05:36,05:36,0,A l'heure,123,26.2
J000549,2026-02-09,T025,G01,G04,21:45,21:56,11,Retarde,231,49.2
J000550,2025-11-13,T033,G11,G12,21:30,21:30,0,A l'heure,105,27.65
J000551,2025-12-27,T038,G14,G02,06:48,06:49,1,Retarde,165,25.03
J000552,2025-10-17,T036,G07,G09,05:06,05:06,0,A l'heure,92,28.07
J000553,2026-05-24,T036,G12,G14,14:21,14:21,0,A l'heure,149,17.42
J000554,2026-05-11,T010,G12,G08,20:54,20:54,0,A l'heure,381,64.62
J000555,2026-07-23,T027,G11,G09,22:54,22:54,0,A l'heure,167,34.86
J000556,2025-12-13,T002,G15,G11,20:06,20:06,0,A l'heure,284,69.95
J000557,2026-05-23,T008,G06,G11,21:12,21:12,0,A l'heure,293,88.0
J000558,2026-08-01,T021,G01,G02,14:15,14:15,0,A l'heure,388,30.94
J000559,2025-11-30,T021,G12,G02,16:00,16:00,0,A l'heure,463,29.8
J000560,2026-06-19,T028,G06,G13,19:42,19:42,0,A l'heure,260,48.5
J000561,2026-01-14,T016,G14,G08,20:42,20:42,0,A l'heure,141,25.77
J000562,2026-06-10,T038,G10,G03,22:24,,0,Annule,125,18.79
J000563,2025-11-27,T025,G10,G03,09:18,09:18,0,A l'heure,209,37.6
J000564,2025-12-22,T039,G05,G09,19:48,20:02,14,Retarde,88,26.33
J000565,2026-01-05,T012,G04,G06,10:21,10:21,0,A l'heure,276,57.7
J000566,2026-01-18,T028,G14,G01,13:24,13:25,1,Retarde,133,57.8
J000567,2025-11-25,T022,G10,G13,11:36,11:36,0,A l'heure,296,31.83
J000568,2025-12-29,T015,G10,G03,08:54,08:54,0,A l'heure,332,37.15
J000569,2025-10-05,T010,G14,G15,21:54,21:54,0,A l'heure,248,98.94
J000570,2025-11-26,T036,G04,G06,16:45,16:54,9,Retarde,112,17.88
J000571,2025-12-29,T012,G06,G13,18:12,18:12,0,A l'heure,274,96.22
J000572,2025-10-10,T030,G02,G04,05:15,05:15,0,A l'heure,97,26.73
J000573,2026-05-04,T001,G12,G02,13:45,13:45,0,A l'heure,260,73.41
J000574,2026-06-04,T016,G13,G09,07:18,07:18,0,A l'heure,362,25.13
J000575,2026-04-24,T013,G02,G09,12:48,12:53,5,Retarde,319,92.22
J000576,2026-05-26,T017,G05,G14,05:30,06:12,42,Retarde,436,39.66
J000577,2026-07-10,T027,G09,G05,13:24,13:24,0,A l'heure,222,41.53
J000578,2025-09-11,T008,G14,G08,12:54,12:54,0,A l'heure,321,102.96
J000579,2026-02-16,T030,G04,G03,10:12,10:13,1,Retarde,127,25.14
J000580,2026-05-23,T021,G01,G13,12:00,12:28,28,Retarde,431,46.72
J000581,2026-08-25,T027,G02,G03,18:12,18:44,32,Retarde,202,35.35
J000582,2026-07-07,T018,G11,G01,20:12,20:13,1,Retarde,303,37.59
J000583,2026-05-30,T034,G10,G12,22:36,22:36,0,A l'heure,172,27.22
J000584,2025-11-25,T035,G10,G03,20:24,20:24,0,A l'heure,117,28.48
J000585,2026-08-01,T008,G07,G13,10:00,10:00,0,A l'heure,202,98.77
J000586,2025-12-27,T030,G06,G15,21:48,21:48,0,A l'heure,135,30.87
J000587,2026-05-22,T028,G05,G07,13:45,13:45,0,A l'heure,269,43.98
J000588,2025-11-18,T012,G05,G10,16:54,16:54,0,A l'heure,162,84.39
J000589,2026-02-22,T014,G04,G13,08:12,08:12,0,A l'heure,276,76.02
J000590,2025-09-20,T039,G04,G11,20:18,20:18,0,A l'heure,217,19.88
J000591,2026-02-06,T019,G01,G02,05:18,05:24,6,Retarde,393,32.79
J000592,2026-06-20,T023,G04,G15,13:06,13:06,0,A l'heure,317,65.8
J000593,2026-02-12,T023,G02,G15,07:15,07:19,4,Retarde,221,42.82
J000594,2026-01-03,T038,G10,G15,12:48,12:48,0,A l'heure,134,17.14
J000595,2026-05-06,T027,G05,G12,07:00,07:00,0,A l'heure,226,53.51
J000596,2026-08-30,T031,G02,G06,10:18,10:18,0,A l'heure,192,28.63
J000597,2026-02-03,T010,G01,G08,18:45,18:45,0,A l'heure,307,76.88
J000598,2026-06-11,T036,G12,G04,13:54,13:54,0,A l'heure,112,18.68
J000599,2026-02-08,T018,G12,G02,08:00,08:05,5,Retarde,422,40.36
J000600,2026-01-04,T035,G01,G05,12:30,12:30,0,A l'heure,176,25.55
J000601,2026-06-10,T025,G11,G05,06:42,06:50,8,Retarde,180,40.02
J000602,2026-01-04,T005,G05,G07,16:15,16:24,9,Retarde,282,67.65
J000603,2025-09-07,T009,G05,G10,09:21,09:21,0,A l'heure,313,86.3
J000604,2026-07-15,T016,G11,G09,21:06,21:06,0,A l'heure,253,33.21
J000605,2026-02-21,T022,G14,G12,12:36,12:36,0,A l'heure,454,38.74
J000606,2026-03-05,T034,G14,G08,07:21,07:21,0,A l'heure,96,17.49
J000607,2025-12-04,T026,G11,G08,12:36,,0,Annule,170,43.49
J000608,2025-12-10,T031,G08,G01,18:36,18:36,0,A l'heure,156,22.83
J000609,2025-10-30,T035,G06,G15,10:42,10:42,0,A l'heure,146,14.64
J000610,2026-08-15,T038,G12,G11,14:18,14:18,0,A l'heure,122,30.51
J000611,2025-10-28,T018,G08,G12,08:21,08:21,0,A l'heure,225,31.55
J000612,2026-02-07,T019,G01,G11,12:30,12:30,0,A l'heure,444,49.99
J000613,2025-11-20,T001,G07,G10,09:42,09:42,0,A l'heure,157,66.28
J000614,2026-05-15,T016,G08,G15,22:21,22:21,0,A l'heure,420,40.02
J000615,2025-10-07,T024,G14,G11,10:00,10:06,6,Retarde,218,30.73
J000616,2025-10-27,T033,G13,G10,05:48,05:48,0,A l'heure,164,20.09
J000617,2025-10-14,T006,G01,G05,16:21,16:28,7,Retarde,266,58.52
J000618,2026-08-13,T006,G13,G02,14:24,14:24,0,A l'heure,287,78.28
J000619,2026-08-08,T011,G14,G02,18:48,18:48,0,A l'heure,233,86.26
J000620,2026-02-06,T014,G10,G14,14:15,14:37,22,Retarde,361,63.54
J000621,2026-07-22,T016,G11,G09,11:30,11:30,0,A l'heure,402,41.66
J000622,2025-10-10,T034,G03,G02,06:42,06:42,0,A l'heure,188,18.44
J000623,2026-05-06,T011,G07,G15,17:12,17:12,0,A l'heure,298,93.2
J000624,2025-12-15,T026,G11,G07,21:12,21:23,11,Retarde,203,34.1
J000625,2026-06-19,T009,G11,G04,07:12,07:12,0,A l'heure,228,94.37
J000626,2026-05-02,T005,G07,G06,15:48,15:48,0,A l'heure,398,76.29
J000627,2025-11-09,T019,G09,G14,11:48,11:48,0,A l'heure,402,45.28
J000628,2026-06-15,T027,G04,G13,09:15,09:22,7,Retarde,301,49.6
J000629,2026-01-18,T035,G03,G08,05:15,05:21,6,Retarde,136,29.53
J000630,2026-05-11,T027,G09,G13,15:12,15:22,10,Retarde,160,37.6
J000631,2025-09-30,T010,G07,G13,11:36,11:36,0,A l'heure,219,64.67
J000632,2025-09-04,T014,G04,G11,05:18,05:18,0,A l'heure,239,84.59
J000633,2026-05-10,T013,G02,G12,20:48,20:48,0,A l'heure,255,108.35
J000634,2026-07-30,T005,G09,G05,18:12,18:12,0,A l'heure,334,69.31
J000635,2025-11-13,T008,G09,G10,21:15,21:15,0,A l'heure,309,70.48
J000636,2025-11-21,T013,G02,G10,21:12,21:12,0,A l'heure,335,63.34
J000637,2026-04-22,T031,G10,G08,07:54,07:54,0,A l'heure,135,24.51
J000638,2025-11-25,T009,G13,G01,16:24,16:24,0,A l'heure,232,67.15
J000639,2026-02-26,T020,G12,G08,15:54,16:04,10,Retarde,370,36.62
J000640,2026-02-06,T032,G07,G05,12:18,12:18,0,A l'heure,124,26.66
J000641,2025-12-22,T021,G01,G15,16:15,16:17,2,Retarde,394,27.79
J000642,2025-12-25,T008,G04,G03,14:21,14:21,0,A l'heure,453,95.19
J000643,2026-06-22,T040,G14,G03,09:48,09:48,0,A l'heure,145,18.36
J000644,2026-03-20,T029,G06,G01,22:30,22:30,0,A l'heure,139,18.75
J000645,2025-12-13,T037,G03,G07,14:54,14:54,0,A l'heure,157,21.43
J000646,2026-02-13,T010,G07,G09,21:24,21:25,1,Retarde,301,70.2
J000647,2026-01-30,T007,G13,G11,15:21,15:21,0,A l'heure,246,92.76
J000648,2026-08-09,T030,G15,G06,19:15,19:15,0,A l'heure,111,22.59
J000649,2025-09-06,T023,G15,G02,17:48,18:33,45,Retarde,282,35.76
J000650,2026-06-29,T030,G10,G14,08:21,08:21,0,A l'heure,136,26.45
J000651,2026-06-01,T025,G03,G05,18:18,18:18,0,A l'heure,259,53.71
J000652,2026-03-04,T017,G15,G14,17:36,17:36,0,A l'heure,301,34.78
J000653,2025-10-16,T018,G09,G01,08:45,08:52,7,Retarde,246,33.1
J000654,2026-03-02,T039,G13,G06,14:00,14:00,0,A l'heure,110,23.35
J000655,2026-05-30,T013,G01,G09,21:15,21:23,8,Retarde,357,76.35
J000656,2025-10-03,T006,G05,G01,22:24,22:24,0,A l'heure,291,68.89
J000657,2025-09-29,T019,G09,G08,10:54,10:55,1,Retarde,403,38.83
J000658,2026-05-31,T012,G08,G14,09:06,09:06,0,A l'heure,366,109.87
J000659,2026-07-23,T007,G14,G01,05:15,05:15,0,A l'heure,274,86.21
J000660,2025-09-02,T024,G09,G03,09:36,09:36,0,A l'heure,191,46.53
J000661,2026-05-30,T023,G14,G07,15:12,15:12,0,A l'heure,249,69.02
J000662,2026-01-04,T011,G11,G10,18:42,18:42,0,A l'heure,432,69.98
J000663,2026-04-22,T007,G07,G05,05:54,05:56,2,Retarde,239,64.75
J000664,2026-07-30,T031,G01,G03,10:21,10:21,0,A l'heure,144,18.62
J000665,2026-01-04,T005,G02,G01,15:48,15:48,0,A l'heure,446,68.03
J000666,2025-11-10,T015,G01,G02,06:15,06:42,27,Retarde,349,38.36
